family,species,unique_id,year_s,year_e,year_range,times_visited_annual_scale,latitude_mean,abs_latitude_mean,longitude_mean,spatial_pos,thermal_pos,slope,se_slope,r.squared,shift_of_min_sm,mean_shift,habitat,Vulnerability,sqrt_n,study_id,temporal_mismatch,bt_bs_dist_of_min_sm,BioShifts_prab,BioShifts_quality,BioShifts_ref,slope_pois,se_slope_pois,cv_pop,ln_ratio_fitted,inverse_se_pois,sqrt_inverse_se_pois,ABUNDANCE_TYPE,commercial_two_level
Pleuronectidae,Platichthys flesus,Platichthys flesus 428 441,2000,2013,14,3,59.351,59.351,10.583,0.176395107,-0.174891007,-0.020408163,0.141391903,0.020408163,5.469,5.469,b,42.42,1.732050808,428,22,1636.661193,OCCUR,LOW,57,-0.0104,0.072929,50,-0.104119721,13.71196643,3.702967247,Count,High commercial value
Pleuronectidae,Platichthys flesus,Platichthys flesus 428 444,2006,2014,9,3,59.02947,59.02947,11.05747,0.167052831,-0.165442972,0,0,NA,5.469,5.469,b,42.42,1.732050808,428,28,1629.279773,OCCUR,LOW,57,0,0.162221,0,0,6.164430006,2.482827019,Count,High commercial value
Pleuronectidae,Platichthys flesus,Platichthys flesus 428 445,2006,2014,9,4,59.246,59.246,10.728,0.173344259,-0.168342232,0,0,NA,5.469,5.469,b,42.42,2,428,28,1633.681276,OCCUR,LOW,57,0,0.160643,0,0,6.224983348,2.494991653,Count,High commercial value
Pleuronectidae,Platichthys flesus,Platichthys flesus 428 446,2003,2014,12,3,59.25283,59.25283,10.70407,0.17354271,-0.17134789,0,0,NA,5.469,5.469,b,42.42,1.732050808,428,25,1633.307015,OCCUR,LOW,57,0,0.120677,0,0,8.286583193,2.878642596,Count,High commercial value
Pleuronectidae,Platichthys flesus,Platichthys flesus 428 448,2000,2011,12,4,59.26512,59.26512,10.7349,0.173899804,-0.17134789,0,0,NA,5.469,5.469,b,42.42,2,428,22,1635.504233,OCCUR,LOW,57,0,0.123091,0,0,8.124070809,2.850275567,Count,High commercial value
Pleuronectidae,Platichthys flesus,Platichthys flesus 428 449,2001,2014,14,6,59.26565,59.26565,10.73655,0.173915204,-0.17134789,0.104844615,0.090646643,0.250626566,5.469,5.469,b,42.42,2.449489743,428,23,1635.61143,OCCUR,LOW,57,0.0547,0.072003,55.7773351,0.546933348,13.88831021,3.726702324,Count,High commercial value
Pleuronectidae,Platichthys flesus,Platichthys flesus 428 450,2000,2014,15,3,59.282,59.282,10.73272,0.174390264,-0.17134789,-0.056788551,0.114754098,0.196721311,5.469,5.469,b,42.42,1.732050808,428,22,1636.793196,OCCUR,LOW,57,-0.0263,0.084214,43.30127019,-0.262750906,11.87451018,3.445941116,Count,High commercial value
Pleuronectidae,Platichthys flesus,Platichthys flesus 428 5,1989,1997,9,5,58.06379,58.06379,7.778173,0.138994332,-0.158105589,0,0,NA,5.469,5.469,b,42.42,2.236067977,428,11,1422.272998,OCCUR,LOW,57,0,0.155793,0,0,6.418773629,2.533529875,Count,High commercial value
Pleuronectidae,Platichthys flesus,Platichthys flesus 428 56,1936,2015,80,13,58.2828,58.2828,8.50932,0.145357819,-0.156770977,0.000348555,0.011875192,7.83E-05,5.469,5.469,b,42.42,3.605551275,428,-42,1468.436471,OCCUR,LOW,57,0.0002,0.010266,48.68050602,0.001699621,97.40892266,9.869595871,Count,High commercial value
Pleuronectidae,Platichthys flesus,Platichthys flesus 428 57,1939,2012,74,6,58.28039,58.28039,8.505237,0.145287794,-0.156770977,-0.026068746,0.013284481,0.490497852,5.469,5.469,b,42.42,2.449489743,428,-39,1468.077304,OCCUR,LOW,57,-0.0153,0.011117,63.2455532,-0.153078113,89.95232527,9.484319969,Count,High commercial value
Pleuronectidae,Platichthys flesus,Platichthys flesus 428 58,2001,2015,15,3,58.31007,58.31007,8.57206,0.146150167,-0.156770977,0,0,NA,5.469,5.469,b,42.42,1.732050808,428,23,1473.126438,OCCUR,LOW,57,0,0.095929,0,0,10.42437636,3.228680282,Count,High commercial value
Pleuronectidae,Platichthys flesus,Platichthys flesus 428 59,1995,2014,20,9,58.32755,58.32755,8.584273,0.146658061,-0.156431467,-0.060915696,0.044954613,0.207800434,5.469,5.469,b,42.42,3,428,17,1475.0712,OCCUR,LOW,57,-0.046,0.042893,70.1857215,-0.4599712,23.31382743,4.828439441,Count,High commercial value
Pleuronectidae,Platichthys flesus,Platichthys flesus 428 62,1989,2013,25,5,58.41477,58.41477,8.739783,0.149192298,-0.156837049,0,0,NA,5.469,5.469,b,42.42,2.236067977,428,11,1488.349633,OCCUR,LOW,57,0,0.056325,0,0,17.75410564,4.213562108,Count,High commercial value
Pleuronectidae,Platichthys flesus,Platichthys flesus 428 65,1919,1993,75,18,58.42363,58.42363,8.753417,0.149449731,-0.156939422,-0.008321879,0.012099729,0.028715606,5.469,5.469,b,42.42,4.242640687,428,-59,1489.615792,OCCUR,LOW,57,-0.0046,0.010068,55.98319075,-0.046382835,99.32459277,9.966172423,Count,High commercial value
Pleuronectidae,Platichthys flesus,Platichthys flesus 428 66,1928,2015,88,68,58.42745,58.42745,8.752456,0.149560724,-0.156939422,0.008942029,0.004988825,0.046418341,5.469,5.469,b,42.42,8.246211251,428,-50,1489.902549,OCCUR,LOW,57,0.004,0.003193,44.98237919,0.040487194,313.1850924,17.69703626,Count,High commercial value
Pleuronectidae,Platichthys flesus,Platichthys flesus 428 68,1926,1961,36,21,58.43775,58.43775,8.782817,0.149859998,-0.156939422,0.028461764,0.020863244,0.08921207,5.469,5.469,b,42.42,4.582575695,428,-52,1491.924102,OCCUR,LOW,57,0.0152,0.013971,53.83713867,0.151545265,71.57683774,8.460309553,Count,High commercial value
Pleuronectidae,Platichthys flesus,Platichthys flesus 428 81,1964,2000,37,13,58.61431,58.61431,9.023106,0.15499007,-0.157731866,-0.013100478,0.02698421,0.020977554,5.469,5.469,b,42.42,3.605551275,428,-14,1515.934214,OCCUR,LOW,57,-0.0077,0.020434,59.47617141,-0.077460161,48.93804444,6.995573203,Count,High commercial value
Pleuronectidae,Platichthys flesus,Platichthys flesus 428 82,1968,2012,45,15,58.61428,58.61428,9.029033,0.154989199,-0.157731866,-0.033317593,0.020749533,0.165504958,5.469,5.469,b,42.42,3.872983346,428,-10,1516.155807,OCCUR,LOW,57,-0.0149,0.015643,42.91291015,-0.149027706,63.92635684,7.995395977,Count,High commercial value
Pleuronectidae,Platichthys flesus,Platichthys flesus 428 83,1975,2014,40,21,58.62029,58.62029,9.056223,0.155163823,-0.157731866,-0.045704001,0.019443125,0.225298013,5.469,5.469,b,42.42,4.582575695,428,-3,1517.691449,OCCUR,LOW,57,-0.0268,0.017948,54.77225575,-0.268178458,55.71651437,7.464349561,Count,High commercial value
Pleuronectidae,Platichthys flesus,Platichthys flesus 428 85,1962,2008,47,11,58.62303,58.62303,9.058217,0.155243436,-0.157731866,0.007106593,0.021174068,0.012361462,5.469,5.469,b,42.42,3.31662479,428,-16,1517.997926,OCCUR,LOW,57,0.0035,0.017314,49.44132325,0.035135132,57.75672866,7.599784777,Count,High commercial value
Pleuronectidae,Platichthys flesus,Platichthys flesus 428 86,1963,2015,53,19,58.62535,58.62535,9.10711,0.155310845,-0.158084666,0.009177733,0.020653104,0.011482478,5.469,5.469,b,42.42,4.358898944,428,-15,1520.045935,OCCUR,LOW,57,0.0049,0.014712,52.68537484,0.049187548,67.97172376,8.244496574,Count,High commercial value
Pleuronectidae,Platichthys flesus,Platichthys flesus 428 91,1922,2014,93,67,58.68511,58.68511,9.082205,0.157047213,-0.158118044,-0.012299306,0.004256355,0.113837557,5.469,5.469,b,42.42,8.185352772,428,-56,1524.142165,OCCUR,LOW,57,-0.0051,0.002692,41.86141926,-0.051230343,371.4710253,19.27358361,Count,High commercial value
Pleuronectidae,Platichthys flesus,Platichthys flesus 428 92,1922,2015,94,52,58.68577,58.68577,9.086948,0.15706639,-0.158099817,-0.008162371,0.004830911,0.054011987,5.469,5.469,b,42.42,7.211102551,428,-56,1524.376715,OCCUR,LOW,57,-0.0043,0.003451,52.2803158,-0.042685381,289.7710808,17.02266374,Count,High commercial value
Pleuronectidae,Platichthys flesus,Platichthys flesus 428 93,1927,2007,81,23,58.69073,58.69073,9.119191,0.157210506,-0.158099817,-0.000640147,0.008557705,0.000266385,5.469,5.469,b,42.42,4.795831523,428,-51,1526.011759,OCCUR,LOW,57,-0.0003,0.006247,50.61943914,-0.003232096,160.0768369,12.65214752,Count,High commercial value
Pleuronectidae,Platichthys flesus,Platichthys flesus 428 94,1925,2008,84,43,58.68997,58.68997,9.119772,0.157188424,-0.158099817,-0.012950256,0.006723173,0.082985195,5.469,5.469,b,42.42,6.557438524,428,-53,1525.969591,OCCUR,LOW,57,-0.006,0.004922,46.16518444,-0.059558144,203.1694433,14.2537519,Count,High commercial value
Pleuronectidae,Platichthys flesus,Platichthys flesus 428 95,1927,2012,86,29,58.69758,58.69758,9.152134,0.157409538,-0.158099817,-0.004451147,0.007273553,0.013680579,5.469,5.469,b,42.42,5.385164807,428,-51,1527.833569,OCCUR,LOW,57,-0.0022,0.00534,50.27922877,-0.022245818,187.2659176,13.68451379,Count,High commercial value
Pleuronectidae,Platichthys flesus,Platichthys flesus 428 96,1926,2015,90,64,58.70031,58.70031,9.150205,0.15748886,-0.158099817,-0.004951593,0.004985913,0.015658659,5.469,5.469,b,42.42,8,428,-52,1527.990755,OCCUR,LOW,57,-0.0024,0.003346,47.82547524,-0.023667796,298.8643156,17.2876926,Count,High commercial value
Pleuronectidae,Platichthys flesus,Platichthys flesus 428 97,1926,2008,83,35,58.69278,58.69278,9.180373,0.15727007,-0.158135093,-0.007869346,0.006822752,0.038750756,5.469,5.469,b,42.42,5.916079783,428,-52,1528.49749,OCCUR,LOW,57,-0.0041,0.004938,51.44417203,-0.040893285,202.5111381,14.23064082,Count,High commercial value
Pleuronectidae,Platichthys flesus,Platichthys flesus 428 98,1957,2015,59,11,58.69248,58.69248,9.184517,0.157261354,-0.158135093,-0.024391723,0.014284463,0.244700057,5.469,5.469,b,42.42,3.31662479,428,-21,1528.629152,OCCUR,LOW,57,-0.0127,0.014195,49.44132325,-0.12730061,70.44734061,8.393291405,Count,High commercial value
Pleuronectidae,Platichthys flesus,Platichthys flesus 428 99,1926,1954,29,13,58.69248,58.69248,9.185241,0.157261354,-0.158135093,-0.012797127,0.033209138,0.013319672,5.469,5.469,b,42.42,3.605551275,428,-52,1528.656569,OCCUR,LOW,57,-0.0052,0.020866,40.29030967,-0.051892023,47.92485383,6.922777898,Count,High commercial value
Pleuronectidae,Platichthys flesus,Platichthys flesus 466 NA,1988,2008,21,10,58.491,58.491,-4.5055,0.151407213,-0.163995773,-0.034995097,0.059808227,0.041039611,5.469,5.469,b,42.42,3.16227766,466,10,1229.007832,OCCUR,LOW,57,-0.0242,0.044244,70.05471064,-0.241767495,22.60193473,4.754149212,Count,High commercial value
Pleuronectidae,Platichthys flesus,Platichthys flesus 467 ARE,1987,1999,13,4,40.54906,40.54906,-8.75833,-0.369908235,0.061432099,-0.162207933,0.059253354,0.789342404,5.469,5.469,b,42.42,2,467,9,853.8486918,OCCUR,LOW,57,-0.1306,0.017551,95.89885827,-1.305817535,56.97681044,7.548298513,Count,High commercial value
Pleuronectidae,Platichthys flesus,Platichthys flesus 467 BAR,1987,1999,13,3,40.62031,40.62031,-8.73686,-0.367838017,0.05950193,0.020127467,0.148833048,0.017960095,5.469,5.469,b,42.42,1.732050808,467,9,845.8742513,OCCUR,LOW,57,0.0164,0.031302,78.75028262,0.163832483,31.94684046,5.652153612,Count,High commercial value
Pleuronectidae,Platichthys flesus,Platichthys flesus 467 TOR,1987,1999,13,4,40.75475,40.75475,-8.70181,-0.36393177,0.055367736,0.028937158,0.127467592,0.025120773,5.469,5.469,b,42.42,2,467,9,831.031396,OCCUR,LOW,57,0.033,0.037317,105.0875729,0.330313735,26.79743816,5.176624205,Count,High commercial value
Pleuronectidae,Platichthys flesus,Platichthys flesus 501 ft120long,2004,2010,7,7,51.18184,51.18184,2.681167,-0.060965474,-0.076149181,-0.326391349,0.146802181,0.497146125,5.469,5.469,b,42.42,2.645751311,501,26,643.3927984,OCCUR,LOW,57,-0.3805,0.398143,104.5425316,-3.805481739,2.511660383,1.584821877,Count,High commercial value
Pleuronectidae,Platichthys flesus,Platichthys flesus 501 ft120short,2010,2012,3,3,51.18184,51.18184,2.681167,-0.060965474,-0.076149181,0.390651803,0.920538521,0.152608831,5.469,5.469,b,42.42,1.732050808,501,32,643.3927984,OCCUR,LOW,57,0.2388,1.300791,60.5481168,2.387734953,0.768763007,0.876791313,Count,High commercial value
Pleuronectidae,Platichthys flesus,Platichthys flesus 501 ft215long,2005,2010,6,5,51.263,51.263,2.6105,-0.058607315,-0.07606306,0.015666041,0.300013803,0.000908072,5.469,5.469,b,42.42,2.236067977,501,27,645.0735779,OCCUR,LOW,57,0.0102,0.920137,64.72201832,0.101751522,1.086794684,1.042494453,Count,High commercial value
Pleuronectidae,Platichthys flesus,Platichthys flesus 501 ft230long,2004,2010,7,7,51.29867,51.29867,2.831,-0.057570898,-0.077076692,-0.1574746,0.194672784,0.115725165,5.469,5.469,b,42.42,2.645751311,501,26,659.6041115,OCCUR,LOW,57,-0.0791,0.462184,49.96683438,-0.790944251,2.163640455,1.470931832,Count,High commercial value
Pleuronectidae,Platichthys flesus,Platichthys flesus 501 ft230short,2009,2012,4,3,51.29867,51.29867,2.831,-0.057570898,-0.077076692,-0.646747735,0.1014337,0.97599281,5.469,5.469,b,42.42,1.732050808,501,31,659.6041115,OCCUR,LOW,57,-0.3527,1.327728,47.96143651,-3.527176793,0.753166311,0.867851549,Count,High commercial value
Pleuronectidae,Platichthys flesus,Platichthys flesus 501 ft340long,2004,2010,7,5,51.4895,51.4895,2.978167,-0.052026201,-0.080555143,-0.14168379,0.227569989,0.114423489,5.469,5.469,b,42.42,2.236067977,501,26,680.7637193,OCCUR,LOW,57,-0.0653,0.928986,46.35889008,-0.653289257,1.076442487,1.037517463,Count,High commercial value
Pleuronectidae,Platichthys flesus,Platichthys flesus 501 ft421long,2006,2010,5,3,51.46667,51.46667,2.456,-0.052689542,-0.076175761,-0.418018386,0.274336708,0.698957484,5.469,5.469,b,42.42,1.732050808,501,28,651.2583417,OCCUR,LOW,57,-0.1652,1.688461,38.82071311,-1.652147614,0.592255314,0.769581259,Count,High commercial value
Pleuronectidae,Platichthys flesus,Platichthys flesus 501 ft435long,2005,2008,4,3,51.56833,51.56833,2.771333,-0.049735741,-0.078583698,0.450370817,0.475118465,0.473279037,5.469,5.469,b,42.42,1.732050808,501,27,675.2294459,OCCUR,LOW,57,0.243,1.717504,55.69375279,2.429809697,0.582240274,0.763046705,Count,High commercial value
Pleuronectidae,Platichthys flesus,Platichthys flesus 501 ft545long,2006,2009,4,3,51.72217,51.72217,3.0445,-0.045265813,-0.082587989,0.651091015,0.068204976,0.989145523,5.469,5.469,b,42.42,1.732050808,501,28,700.6915562,OCCUR,LOW,57,0.3386,2.075045,46.03924881,3.386385433,0.48191726,0.694202607,Count,High commercial value
Pleuronectidae,Platichthys flesus,Platichthys flesus 501 ft820long,2007,2009,3,3,51.57167,51.57167,2.341667,-0.049638695,-0.076426492,-0.796761364,0.604294075,0.63482867,5.469,5.469,b,42.42,1.732050808,501,29,653.0481784,OCCUR,LOW,57,-0.4321,2.27158,52.60427641,-4.320504769,0.440222224,0.663492445,Count,High commercial value
Pleuronectidae,Platichthys flesus,Platichthys flesus 501 ft830long,2006,2009,4,3,51.72467,51.72467,2.468833,-0.045193174,-0.078826075,0.162181708,0.634246421,0.061373448,5.469,5.469,b,42.42,1.732050808,501,28,671.007613,OCCUR,LOW,57,0.1053,1.501605,66.27869948,1.053308703,0.665954096,0.816060105,Count,High commercial value
Pleuronectidae,Pleuronectes platessa,Pleuronectes platessa 110 NA,1974,1998,25,22,54.64826066,54.64826066,-4.506952557,0.032965002,-0.215293554,0.021456934,0.031886115,0.02214006,1.671,3.765,b,71.05,4.69041576,110,28.5,421.5424819,ABUND,LOW,51,0.0012,0.030986,5.639558929,0.0121097,32.27263926,5.680901271,Presence/Absence,High commercial value
Pleuronectidae,Pleuronectes platessa,Pleuronectes platessa 428 111,1930,2015,86,3,58.72151,58.72151,9.202807,0.148791998,-0.260069174,0,0,NA,1.671,3.765,b,71.05,1.732050808,428,-15.5,531.4799548,ABUND,LOW,51,0,0.016136,0,0,61.97322757,7.872307639,Count,High commercial value
Pleuronectidae,Pleuronectes platessa,Pleuronectes platessa 428 112,1929,1988,60,7,58.72043,58.72043,9.202284,0.148761287,-0.260069174,-0.024683471,0.017240165,0.290768642,1.671,3.765,b,71.05,2.645751311,428,-16.5,531.399707,ABUND,LOW,51,-0.0155,0.017783,58.79447358,-0.154973713,56.23348141,7.49889868,Count,High commercial value
Pleuronectidae,Pleuronectes platessa,Pleuronectes platessa 428 121,1924,2014,91,8,58.73479,58.73479,9.167191,0.149169628,-0.260069174,0,0,NA,1.671,3.765,b,71.05,2.828427125,428,-21.5,530.2925521,ABUND,LOW,51,0,0.011665,0,0,85.72653236,9.258862369,Count,High commercial value
Pleuronectidae,Pleuronectes platessa,Pleuronectes platessa 428 122,1921,2015,95,19,58.73534,58.73534,9.165315,0.149185268,-0.260011158,-0.014450354,0.008067142,0.158774597,1.671,3.765,b,71.05,4.358898944,428,-24.5,530.2228919,ABUND,LOW,51,-0.0067,0.006932,47.27554679,-0.067065675,144.2585113,12.01076647,Count,High commercial value
Pleuronectidae,Pleuronectes platessa,Pleuronectes platessa 428 129,1922,1957,36,4,58.72839,58.72839,9.157109,0.148987638,-0.260011158,0,0,NA,1.671,3.765,b,71.05,2,428,-23.5,529.4534072,ABUND,LOW,51,0,0.033811,0,0,29.57617343,5.438398058,Count,High commercial value
Pleuronectidae,Pleuronectes platessa,Pleuronectes platessa 428 141,1963,2004,42,4,58.73623,58.73623,9.293283,0.149210576,-0.260114262,0,0,NA,1.671,3.765,b,71.05,2,428,17.5,536.89514,ABUND,LOW,51,0,0.029504,0,0,33.89370933,5.82183041,Count,High commercial value
Pleuronectidae,Pleuronectes platessa,Pleuronectes platessa 428 147,2002,2013,12,3,58.74591,58.74591,9.318447,0.149485837,-0.260114262,0,0,NA,1.671,3.765,b,71.05,1.732050808,428,56.5,538.6744071,ABUND,LOW,51,0,0.128388,0,0,7.788889927,2.790858278,Count,High commercial value
Pleuronectidae,Pleuronectes platessa,Pleuronectes platessa 428 15,1935,2000,66,4,58.19385,58.19385,8.057983,0.133787448,-0.259506818,-0.005630143,0.02517504,0.024397286,1.671,3.765,b,71.05,2,428,-10.5,446.0877734,ABUND,LOW,51,-0.0023,0.019051,40,-0.023039552,52.4906829,7.245045404,Count,High commercial value
Pleuronectidae,Pleuronectes platessa,Pleuronectes platessa 428 151,1956,2008,53,3,58.79671,58.79671,9.382025,0.150930386,-0.261649327,0,0,NA,1.671,3.765,b,71.05,1.732050808,428,10.5,544.465581,ABUND,LOW,51,0,0.024436,0,0,40.92322802,6.397126544,Count,High commercial value
Pleuronectidae,Pleuronectes platessa,Pleuronectes platessa 428 152,1970,2011,42,4,58.80278,58.80278,9.410231,0.151102993,-0.261649327,0.047457627,0.020938576,0.719774011,1.671,3.765,b,71.05,2,428,24.5,546.2230078,ABUND,LOW,51,0.0185,0.028377,40,0.184557125,35.23980689,5.936312566,Count,High commercial value
Pleuronectidae,Pleuronectes platessa,Pleuronectes platessa 428 153,1934,1939,6,4,58.80266,58.80266,9.409745,0.151099581,-0.261649327,0,0,NA,1.671,3.765,b,71.05,2,428,-11.5,546.1919667,ABUND,LOW,51,0,0.277349,0,0,3.605565551,1.898832681,Count,High commercial value
Pleuronectidae,Pleuronectes platessa,Pleuronectes platessa 428 16,1953,2012,60,16,58.18039,58.18039,8.08351,0.133404699,-0.259314349,0.010324903,0.015203527,0.031891809,1.671,3.765,b,71.05,4,428,7.5,446.840345,ABUND,LOW,51,0.0048,0.013487,46.18802154,0.04814583,74.14547342,8.610776586,Count,High commercial value
Pleuronectidae,Pleuronectes platessa,Pleuronectes platessa 428 164,1946,2009,64,7,58.86826,58.86826,9.327127,0.152964984,-0.26355684,0.014402104,0.015082706,0.154232042,1.671,3.765,b,71.05,2.645751311,428,0.5,545.2426936,ABUND,LOW,51,0.0048,0.01429,33.07189139,0.048490569,69.9790063,8.365345558,Count,High commercial value
Pleuronectidae,Pleuronectes platessa,Pleuronectes platessa 428 18,1962,2005,44,7,58.15068,58.15068,8.05065,0.132559865,-0.259591249,0.02186833,0.026264851,0.121764901,1.671,3.765,b,71.05,2.645751311,428,16.5,443.7356522,ABUND,LOW,51,0.0124,0.022125,55.07570547,0.124011478,45.19774011,6.722926455,Count,High commercial value
Pleuronectidae,Pleuronectes platessa,Pleuronectes platessa 428 19,1962,2008,47,8,58.15005,58.15005,8.049117,0.13254195,-0.259591249,-0.041911664,0.018813464,0.452697709,1.671,3.765,b,71.05,2.828427125,428,16.5,443.6249629,ABUND,LOW,51,-0.0149,0.020299,37.03280399,-0.148708738,49.26351052,7.018796942,Count,High commercial value
Pleuronectidae,Pleuronectes platessa,Pleuronectes platessa 428 193,1958,1961,4,3,59.06839,59.06839,9.724115,0.158655884,-0.267932784,-0.123717915,0.642857143,0.035714286,1.671,3.765,b,71.05,1.732050808,428,12.5,575.7590298,ABUND,LOW,51,-0.0543,0.406868,43.30127019,-0.543346338,2.457799581,1.567737089,Count,High commercial value
Pleuronectidae,Pleuronectes platessa,Pleuronectes platessa 428 20,1957,2000,44,3,58.1437,58.1437,8.050133,0.132361382,-0.259591249,0.019649719,0.035694521,0.232567792,1.671,3.765,b,71.05,1.732050808,428,11.5,443.3949833,ABUND,LOW,51,0.0092,0.027054,43.30127019,0.09167438,36.96311082,6.079729502,Count,High commercial value
Pleuronectidae,Pleuronectes platessa,Pleuronectes platessa 428 202,1993,2012,20,4,59.03001,59.03001,9.808201,0.15756451,-0.267700411,0,0,NA,1.671,3.765,b,71.05,2,428,47.5,578.0466981,ABUND,LOW,51,0,0.063887,0,0,15.65263669,3.956341326,Count,High commercial value
Pleuronectidae,Pleuronectes platessa,Pleuronectes platessa 428 212,1977,1987,11,3,59.08099,59.08099,10.22139,0.159014178,-0.266001104,0.182321138,0.078947368,0.842105263,1.671,3.765,b,71.05,1.732050808,428,31.5,601.7156826,ABUND,LOW,51,0.0781,0.122019,43.30127019,0.780840747,8.195444972,2.86276876,Count,High commercial value
